source_date,site,region,kd,kd_arithmetic,ocean_cells,l3_observed_fraction,l4_interpolated_fraction,confidence,caveat,product_stream,fetched_utc,age_days_at_fetch
2017-08-17,seawaybar,tweed,0.11434,0.12824,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3285
2017-08-17,ninemile,tweed,0.08468,0.10138,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3285
2017-08-17,fidos,tweed,0.09179,0.1086,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3285
2017-08-17,kingscliff,tweed,0.08205,0.0955,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3285
2017-08-17,tweedbar,tweed,0.10072,0.11681,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3285
2017-08-17,flinders,moreton,0.05629,0.05744,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3285
2017-08-17,smiths,moreton,0.05351,0.05444,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3285
2017-08-17,capemor,moreton,0.06063,0.06304,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3285
2017-08-18,seawaywall,tweed,0.10508,0.11208,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3284
2017-08-18,seawaybar,tweed,0.1026,0.11009,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3284
2017-08-18,ninemile,tweed,0.08954,0.09905,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3284
2017-08-18,fidos,tweed,0.09457,0.10376,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3284
2017-08-18,kingscliff,tweed,0.09618,0.10395,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3284
2017-08-18,tweedbar,tweed,0.09668,0.10586,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3284
2017-08-18,flinders,moreton,0.06006,0.06107,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3284
2017-08-18,smiths,moreton,0.05867,0.0596,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3284
2017-08-18,capemor,moreton,0.065,0.06651,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3284
2017-08-19,seawaywall,tweed,0.12221,0.12771,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3283
2017-08-19,seawaybar,tweed,0.12045,0.12628,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3283
2017-08-19,ninemile,tweed,0.09223,0.09894,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3283
2017-08-19,fidos,tweed,0.09747,0.10384,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3283
2017-08-19,kingscliff,tweed,0.09569,0.10173,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3283
2017-08-19,tweedbar,tweed,0.10216,0.10863,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3283
2017-08-19,flinders,moreton,0.06823,0.07088,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3283
2017-08-19,smiths,moreton,0.06532,0.06773,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3283
2017-08-19,capemor,moreton,0.07386,0.07717,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3283
2017-08-20,seawaywall,tweed,0.17417,0.1979,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3282
2017-08-20,seawaybar,tweed,0.163,0.18795,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3282
2017-08-20,ninemile,tweed,0.09262,0.10423,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3282
2017-08-20,fidos,tweed,0.10017,0.11171,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3282
2017-08-20,kingscliff,tweed,0.10112,0.11074,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3282
2017-08-20,tweedbar,tweed,0.10843,0.12189,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3282
2017-08-20,flinders,moreton,0.06799,0.06935,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3282
2017-08-20,smiths,moreton,0.06473,0.0657,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3282
2017-08-20,capemor,moreton,0.07221,0.07406,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3282
2017-08-21,seawaywall,tweed,0.05496,0.05591,50,0.82,0.18,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3281
2017-08-21,seawaybar,tweed,0.05401,0.05497,55,0.8,0.2,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3281
2017-08-21,ninemile,tweed,0.04844,0.0491,77,0.169,0.831,weak_prior,none,my,2026-08-15T10:39:34+00:00,3281
2017-08-21,fidos,tweed,0.04994,0.05058,68,0.191,0.809,weak_prior,none,my,2026-08-15T10:39:34+00:00,3281
2017-08-21,kingscliff,tweed,0.05094,0.05148,63,0.143,0.857,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,3281
2017-08-21,tweedbar,tweed,0.05079,0.05143,61,0.279,0.721,low_confidence,land_adjacency,my,2026-08-15T10:39:34+00:00,3281
2017-08-21,flinders,moreton,0.06368,0.06458,97,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,3281
2017-08-21,smiths,moreton,0.06072,0.0614,98,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,3281
2017-08-21,capemor,moreton,0.06627,0.0674,96,0.01,0.99,weak_prior,none,my,2026-08-15T10:39:34+00:00,3281
2017-08-22,seawaywall,tweed,0.06905,0.07132,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3280
2017-08-22,seawaybar,tweed,0.0674,0.0697,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3280
2017-08-22,ninemile,tweed,0.05611,0.06095,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3280
2017-08-22,fidos,tweed,0.0596,0.06444,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3280
2017-08-22,kingscliff,tweed,0.06125,0.06602,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3280
2017-08-22,tweedbar,tweed,0.06196,0.06677,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3280
2017-08-22,flinders,moreton,0.05077,0.05264,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3280
2017-08-22,smiths,moreton,0.04702,0.04831,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3280
2017-08-22,capemor,moreton,0.05606,0.05952,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3280
2017-08-23,seawaywall,tweed,0.0591,0.06034,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3279
2017-08-23,seawaybar,tweed,0.05869,0.05985,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3279
2017-08-23,ninemile,tweed,0.05531,0.0583,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3279
2017-08-23,fidos,tweed,0.05826,0.06112,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3279
2017-08-23,kingscliff,tweed,0.05987,0.06319,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3279
2017-08-23,tweedbar,tweed,0.06042,0.06298,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3279
2017-08-23,flinders,moreton,0.04738,0.04911,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3279
2017-08-23,smiths,moreton,0.04421,0.04526,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3279
2017-08-23,capemor,moreton,0.05259,0.05643,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3279
2017-08-24,seawaywall,tweed,0.05414,0.05444,50,0.86,0.14,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3278
2017-08-24,seawaybar,tweed,0.05374,0.05403,55,0.818,0.182,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3278
2017-08-24,ninemile,tweed,0.04983,0.05007,77,0.844,0.156,ok,none,my,2026-08-15T10:39:34+00:00,3278
2017-08-24,fidos,tweed,0.05085,0.05106,68,0.868,0.132,ok,none,my,2026-08-15T10:39:34+00:00,3278
2017-08-24,kingscliff,tweed,0.05138,0.05157,63,0.889,0.111,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3278
2017-08-24,tweedbar,tweed,0.05136,0.05154,61,0.918,0.082,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3278
2017-08-24,flinders,moreton,0.04472,0.04546,97,0.093,0.907,weak_prior,none,my,2026-08-15T10:39:34+00:00,3278
2017-08-24,smiths,moreton,0.0425,0.04302,98,0.061,0.939,weak_prior,none,my,2026-08-15T10:39:34+00:00,3278
2017-08-24,capemor,moreton,0.04813,0.04952,96,0.167,0.833,weak_prior,none,my,2026-08-15T10:39:34+00:00,3278
2017-08-25,seawaywall,tweed,0.06276,0.06301,50,0.96,0.04,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3277
2017-08-25,seawaybar,tweed,0.06246,0.06272,55,0.964,0.036,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3277
2017-08-25,ninemile,tweed,0.06307,0.06335,77,0.948,0.052,ok,none,my,2026-08-15T10:39:34+00:00,3277
2017-08-25,fidos,tweed,0.06436,0.06458,68,0.985,0.015,ok,none,my,2026-08-15T10:39:34+00:00,3277
2017-08-25,kingscliff,tweed,0.0649,0.06516,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3277
2017-08-25,tweedbar,tweed,0.06501,0.0652,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3277
2017-08-25,flinders,moreton,0.05051,0.05112,97,0.99,0.01,ok,none,my,2026-08-15T10:39:34+00:00,3277
2017-08-25,smiths,moreton,0.04818,0.0486,98,0.99,0.01,ok,none,my,2026-08-15T10:39:34+00:00,3277
2017-08-25,capemor,moreton,0.0532,0.05439,96,0.979,0.021,ok,none,my,2026-08-15T10:39:34+00:00,3277
2017-08-26,seawaywall,tweed,0.07377,0.07438,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3276
2017-08-26,seawaybar,tweed,0.07254,0.07325,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3276
2017-08-26,ninemile,tweed,0.0614,0.06319,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3276
2017-08-26,fidos,tweed,0.06384,0.06553,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3276
2017-08-26,kingscliff,tweed,0.06245,0.06394,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3276
2017-08-26,tweedbar,tweed,0.06671,0.06831,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3276
2017-08-26,flinders,moreton,0.05177,0.0523,97,0.784,0.216,ok,none,my,2026-08-15T10:39:34+00:00,3276
2017-08-26,smiths,moreton,0.04956,0.04991,98,0.714,0.286,flagged,none,my,2026-08-15T10:39:34+00:00,3276
2017-08-26,capemor,moreton,0.05531,0.05645,96,0.906,0.094,ok,none,my,2026-08-15T10:39:34+00:00,3276
2017-08-27,seawaywall,tweed,0.06507,0.06567,50,0.7,0.3,flagged,land_adjacency,my,2026-08-15T10:39:34+00:00,3275
2017-08-27,seawaybar,tweed,0.06386,0.06453,55,0.709,0.291,flagged,land_adjacency,my,2026-08-15T10:39:34+00:00,3275
2017-08-27,ninemile,tweed,0.05329,0.05403,77,0.987,0.013,ok,none,my,2026-08-15T10:39:34+00:00,3275
2017-08-27,fidos,tweed,0.05425,0.05504,68,0.985,0.015,ok,none,my,2026-08-15T10:39:34+00:00,3275
2017-08-27,kingscliff,tweed,0.05272,0.05339,63,0.968,0.032,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3275
2017-08-27,tweedbar,tweed,0.05584,0.05674,61,0.984,0.016,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3275
2017-08-27,flinders,moreton,0.0491,0.04942,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3275
2017-08-27,smiths,moreton,0.04816,0.04832,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3275
2017-08-27,capemor,moreton,0.05208,0.05326,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3275
2017-08-28,seawaywall,tweed,0.06293,0.06443,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3274
2017-08-28,seawaybar,tweed,0.06186,0.06333,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3274
2017-08-28,ninemile,tweed,0.05888,0.06105,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3274
2017-08-28,fidos,tweed,0.06103,0.06298,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3274
2017-08-28,kingscliff,tweed,0.0656,0.06748,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3274
2017-08-28,tweedbar,tweed,0.06035,0.06199,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3274
2017-08-28,flinders,moreton,0.04904,0.0493,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3274
2017-08-28,smiths,moreton,0.04801,0.04814,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3274
2017-08-28,capemor,moreton,0.05246,0.05384,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3274
2017-08-29,seawaywall,tweed,0.05205,0.05248,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3273
2017-08-29,seawaybar,tweed,0.05108,0.05155,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3273
2017-08-29,ninemile,tweed,0.04498,0.04535,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3273
2017-08-29,fidos,tweed,0.04593,0.04629,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3273
2017-08-29,kingscliff,tweed,0.04715,0.04768,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3273
2017-08-29,tweedbar,tweed,0.0466,0.04693,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3273
2017-08-29,flinders,moreton,0.04534,0.04562,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3273
2017-08-29,smiths,moreton,0.04412,0.04426,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3273
2017-08-29,capemor,moreton,0.04862,0.04985,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3273
2017-08-30,seawaywall,tweed,0.05097,0.05134,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3272
2017-08-30,seawaybar,tweed,0.05021,0.05062,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3272
2017-08-30,ninemile,tweed,0.04366,0.04405,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3272
2017-08-30,fidos,tweed,0.04412,0.04455,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3272
2017-08-30,kingscliff,tweed,0.04437,0.04481,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3272
2017-08-30,tweedbar,tweed,0.04469,0.04515,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3272
2017-08-30,flinders,moreton,0.04499,0.04537,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3272
2017-08-30,smiths,moreton,0.04364,0.0438,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3272
2017-08-30,capemor,moreton,0.04843,0.05011,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3272
2017-08-31,seawaywall,tweed,0.04521,0.04558,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3271
2017-08-31,seawaybar,tweed,0.04471,0.04508,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3271
2017-08-31,ninemile,tweed,0.04035,0.04043,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3271
2017-08-31,fidos,tweed,0.04075,0.04084,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3271
2017-08-31,kingscliff,tweed,0.04076,0.04085,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3271
2017-08-31,tweedbar,tweed,0.04109,0.04118,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3271
2017-08-31,flinders,moreton,0.04716,0.04763,97,0.608,0.392,flagged,none,my,2026-08-15T10:39:34+00:00,3271
2017-08-31,smiths,moreton,0.04525,0.04559,98,0.561,0.439,flagged,none,my,2026-08-15T10:39:34+00:00,3271
2017-08-31,capemor,moreton,0.0507,0.05181,96,0.729,0.271,flagged,none,my,2026-08-15T10:39:34+00:00,3271
2017-09-01,seawaywall,tweed,0.04499,0.04554,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3270
2017-09-01,seawaybar,tweed,0.04451,0.04503,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3270
2017-09-01,ninemile,tweed,0.04129,0.04154,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3270
2017-09-01,fidos,tweed,0.042,0.04222,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3270
2017-09-01,kingscliff,tweed,0.04192,0.04217,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3270
2017-09-01,tweedbar,tweed,0.04263,0.04284,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3270
2017-09-01,flinders,moreton,0.04379,0.04421,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3270
2017-09-01,smiths,moreton,0.04239,0.04261,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3270
2017-09-01,capemor,moreton,0.04765,0.04928,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3270
2017-09-02,seawaywall,tweed,0.04459,0.04484,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3269
2017-09-02,seawaybar,tweed,0.04426,0.0445,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3269
2017-09-02,ninemile,tweed,0.0417,0.04201,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3269
2017-09-02,fidos,tweed,0.04245,0.04276,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3269
2017-09-02,kingscliff,tweed,0.04291,0.04325,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3269
2017-09-02,tweedbar,tweed,0.04289,0.04319,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3269
2017-09-02,flinders,moreton,0.04189,0.04254,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3269
2017-09-02,smiths,moreton,0.04026,0.04063,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3269
2017-09-02,capemor,moreton,0.04511,0.04678,96,0.99,0.01,ok,none,my,2026-08-15T10:39:34+00:00,3269
2017-09-03,seawaywall,tweed,0.05112,0.05211,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3268
2017-09-03,seawaybar,tweed,0.05015,0.05114,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3268
2017-09-03,ninemile,tweed,0.0439,0.04457,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3268
2017-09-03,fidos,tweed,0.04501,0.04571,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3268
2017-09-03,kingscliff,tweed,0.046,0.04687,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3268
2017-09-03,tweedbar,tweed,0.04582,0.04652,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3268
2017-09-03,flinders,moreton,0.04094,0.0415,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3268
2017-09-03,smiths,moreton,0.03966,0.03992,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3268
2017-09-03,capemor,moreton,0.04441,0.04629,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3268
2017-09-04,seawaywall,tweed,0.05765,0.05948,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3267
2017-09-04,seawaybar,tweed,0.0563,0.05811,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3267
2017-09-04,ninemile,tweed,0.0481,0.049,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3267
2017-09-04,fidos,tweed,0.04959,0.05067,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3267
2017-09-04,kingscliff,tweed,0.05003,0.05121,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3267
2017-09-04,tweedbar,tweed,0.05134,0.05265,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3267
2017-09-04,flinders,moreton,0.04613,0.04675,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3267
2017-09-04,smiths,moreton,0.04475,0.04497,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3267
2017-09-04,capemor,moreton,0.05032,0.05274,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3267
2017-09-05,seawaywall,tweed,0.05652,0.05835,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3266
2017-09-05,seawaybar,tweed,0.05562,0.05735,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3266
2017-09-05,ninemile,tweed,0.0491,0.04976,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3266
2017-09-05,fidos,tweed,0.05023,0.05094,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3266
2017-09-05,kingscliff,tweed,0.05099,0.05172,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3266
2017-09-05,tweedbar,tweed,0.05087,0.05159,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3266
2017-09-05,flinders,moreton,0.04642,0.04708,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3266
2017-09-05,smiths,moreton,0.04486,0.04517,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3266
2017-09-05,capemor,moreton,0.05042,0.05246,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3266
2017-09-06,seawaywall,tweed,0.0919,0.09737,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3265
2017-09-06,seawaybar,tweed,0.08905,0.09456,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3265
2017-09-06,ninemile,tweed,0.06703,0.06978,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3265
2017-09-06,fidos,tweed,0.07022,0.07312,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3265
2017-09-06,kingscliff,tweed,0.06999,0.07326,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3265
2017-09-06,tweedbar,tweed,0.07397,0.07712,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3265
2017-09-06,flinders,moreton,0.05133,0.05249,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3265
2017-09-06,smiths,moreton,0.04839,0.04908,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3265
2017-09-06,capemor,moreton,0.0566,0.0594,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3265
2017-09-07,seawaywall,tweed,0.08607,0.09081,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3264
2017-09-07,seawaybar,tweed,0.08298,0.08787,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3264
2017-09-07,ninemile,tweed,0.0617,0.06395,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3264
2017-09-07,fidos,tweed,0.06436,0.06676,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3264
2017-09-07,kingscliff,tweed,0.06542,0.06747,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3264
2017-09-07,tweedbar,tweed,0.06693,0.06962,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3264
2017-09-07,flinders,moreton,0.04947,0.05023,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3264
2017-09-07,smiths,moreton,0.04762,0.04808,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3264
2017-09-07,capemor,moreton,0.05342,0.05577,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3264
2017-09-08,seawaywall,tweed,0.11808,0.14373,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3263
2017-09-08,seawaybar,tweed,0.11385,0.13857,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3263
2017-09-08,ninemile,tweed,0.06662,0.07497,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3263
2017-09-08,fidos,tweed,0.07003,0.08023,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3263
2017-09-08,kingscliff,tweed,0.07482,0.08882,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3263
2017-09-08,tweedbar,tweed,0.07179,0.08209,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3263
2017-09-08,flinders,moreton,0.05648,0.05714,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3263
2017-09-08,smiths,moreton,0.05484,0.0553,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3263
2017-09-08,capemor,moreton,0.06156,0.06379,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3263
2017-09-09,seawaywall,tweed,0.07513,0.07745,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3262
2017-09-09,seawaybar,tweed,0.07417,0.07644,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3262
2017-09-09,ninemile,tweed,0.05882,0.06137,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3262
2017-09-09,fidos,tweed,0.06002,0.06276,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,3262
2017-09-09,kingscliff,tweed,0.06231,0.06631,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3262
2017-09-09,tweedbar,tweed,0.0595,0.06147,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,3262
